typeID,attributeID,valueInt,valueFloat
45506,182,,3386.0
46253,2699,,0.0
46253,2711,,46252.0
46253,2115,,0.0
46256,2699,,0.0
46256,2711,,46256.0
46256,1981,,2000.0
46256,2115,,0.0
46259,2699,,0.0
46259,2711,,46258.0
46259,2115,,0.0
46296,790,,46154.0
46296,2711,,45498.0
46296,2115,,0.0
46296,1980,,1.5
46296,1981,,600.0
46296,2727,,5000.0
46296,182,,3386.0
46296,2699,,3.0
46299,2115,,0.0
46299,1980,,1.5
46299,1981,,600.0
46299,2727,,5000.0
46299,182,,3386.0
46299,2699,,5.0
46299,790,,46154.0
46299,2711,,45499.0
46316,1980,,1.5
46316,1981,,600.0
46316,2727,,5000.0
46316,182,,3386.0
46316,2699,,3.0
46316,790,,46156.0
46316,2711,,45512.0
46316,2115,,0.0
46319,1980,,1.5
46319,1981,,600.0
46319,2727,,5000.0
46319,182,,3386.0
46319,2699,,5.0
46319,790,,46156.0
46319,2711,,45513.0
46319,2115,,0.0
46691,2699,,4.0
46691,2711,,46678.0
46691,182,,3386.0
46691,790,,12180.0
46691,2115,,0.0
46694,2699,,4.0
46694,790,,12183.0
46694,2711,,46675.0
46694,2115,,0.0
46694,182,,3386.0
3966,1773,,1.0
3992,1773,,1.0
4009,1773,,2.0
4032,1773,,3.0
4052,1773,,2.0
4069,1773,,3.0
4072,1773,,3.0
4075,1773,,3.0
4112,1773,,3.0
4115,1773,,3.0
4132,1773,,3.0
4135,1773,,3.0
4138,1773,,3.0
4152,1956,,25.0
4152,1773,,3.0
4152,1797,,25.0
4155,1773,,3.0
4158,1773,,3.0
4175,1773,,1.0
4178,1773,,1.0
4195,1773,,1.0
4198,1773,,1.0
4201,1773,,3.0
4215,1773,,3.0
4218,1773,,3.0
4221,1773,,3.0
4235,1773,,1.0
4238,1773,,1.0
4241,1773,,1.0
4367,1773,,1.0
33063,1773,,3.0
33578,1773,,1.0
33724,1773,,3.0
33727,1773,,3.0
33727,1956,,2.0
33727,1797,,25.0
33730,1797,,25.0
33730,1773,,3.0
33730,1956,,2.0
33747,1773,,3.0
33750,1773,,3.0
33767,1773,,3.0
33770,1773,,1.0
33773,1773,,1.0
33787,1773,,1.0
33790,1773,,1.0
33793,1956,,2.0
33793,1773,,1.0
33813,1773,,3.0
33996,1773,,2.0
33999,1773,,2.0
34016,1773,,2.0
34019,1773,,3.0
34022,1773,,3.0
34036,1773,,3.0
34039,1773,,1.0
34042,1773,,1.0
34059,1773,,1.0
34062,1773,,1.0
34079,1773,,3.0
34082,1773,,3.0
34085,1773,,3.0
34099,1773,,3.0
34099,1957,,1.0
34099,1956,,2.0
34102,1773,,3.0
34102,1797,,26.0
34105,1773,,3.0
34105,1797,,26.0
34162,1956,,2.0
34162,1773,,1.0
34165,1773,,1.0
34165,1956,,2.0
34168,1773,,1.0
34168,1956,,2.0
34348,1773,,1.0
34348,1956,,2.0
34351,1773,,3.0
34351,1956,,2.0
34354,1773,,1.0
34394,1773,,3.0
35682,1773,,3.0
36495,1773,,1.0
36498,1773,,1.0
36515,1773,,3.0
37600,1773,,3.0
37600,1797,,25.0
37600,2058,,22.0
37600,1956,,25.0
37600,2063,,22.0
37806,1773,,3.0
37809,1773,,1.0
37866,1773,,1.0
41049,1773,,3.0
41052,1773,,3.0
41576,1773,,1.0
42698,1773,,3.0
42718,1773,,3.0
42721,1773,,1.0
42738,1773,,3.0
42741,1773,,1.0
45526,2063,,22.0
45526,1773,,1.0
45526,1797,,25.0
45526,1956,,25.0
45526,2058,,22.0
45735,1773,,3.0
45735,1797,,25.0
45735,1956,,25.0
45735,2058,,22.0
45735,2063,,22.0
45586,1433,,7.5
45586,1507,,10.0
45586,2680,,7.5
45586,2689,,30.0
45586,552,,5.0
45586,649,,0.0
45586,1918,,10.0
45586,1541,,5.0
45586,1034,,5000.0
45586,633,,1.0
45586,182,,30532.0
45586,1376,,2.0
45586,2688,,600.0
45586,263,,300.0
45586,482,,200.0
45586,1366,,126.0
45586,9,,40.0
45586,277,,1.0
45586,1374,,1.0
45586,1375,,1.0
45586,422,,3.0
45586,1380,,29986.0
45589,1541,,5.0
45589,1443,,7.5
45589,1516,,10.0
45589,1918,,10.0
45589,649,,0.0
45589,2682,,7.5
45589,1159,,300.0
45589,2688,,600.0
45589,482,,200.0
45589,552,,5.0
45589,2689,,30.0
45589,1034,,5000.0
45589,1374,,1.0
45589,422,,3.0
45589,633,,1.0
45589,182,,30544.0
45589,1375,,3.0
45589,1376,,0.0
45589,1380,,29984.0
45589,1366,,126.0
45589,9,,40.0
45589,277,,1.0
45592,1541,,5.0
45592,1438,,7.5
45592,1517,,10.0
45592,1918,,10.0
45592,649,,0.0
45592,2684,,7.5
45592,1376,,2.0
45592,2689,,30.0
45592,2688,,600.0
45592,482,,200.0
45592,552,,5.0
45592,1034,,5000.0
45592,277,,1.0
45592,1374,,1.0
45592,1375,,1.0
45592,422,,3.0
45592,633,,1.0
45592,182,,30540.0
45592,1380,,29988.0
45592,1366,,126.0
45592,263,,500.0
45592,9,,40.0
45609,1522,,-5.0
45609,1534,,10.0
45609,482,,100.0
45609,283,,50.0
45609,1271,,25.0
45609,235,,1.0
45609,2692,,-95.0
45609,2694,,1150.0
45609,2695,,20.0
45609,2693,,475.0
45609,2574,,50.0
45609,1449,,2.0
45609,1376,,0.0
45609,422,,3.0
45609,633,,1.0
45609,1374,,7.0
45609,2671,,-75.0
45609,2670,,-75.0
45609,9,,40.0
45609,277,,1.0
45609,182,,30551.0
45609,1368,,4.0
45609,1369,,0.0
45609,1375,,0.0
45609,1380,,29990.0
45609,1366,,127.0
45612,1435,,10.0
45612,1512,,-10.0
45612,422,,3.0
45612,182,,30538.0
45612,1375,,1.0
45612,1374,,0.0
45612,1376,,1.0
45612,633,,1.0
45612,1380,,29986.0
45612,1366,,128.0
45612,9,,40.0
45612,277,,1.0
45629,277,,1.0
45629,422,,3.0
45629,313,,20.0
45629,482,,50.0
45629,1436,,-5.0
45629,1519,,-3.0
45629,1374,,0.0
45629,9,,40.0
45629,1376,,2.0
45629,1375,,2.0
45629,633,,1.0
45629,182,,30546.0
45629,1380,,29988.0
45629,1366,,125.0
45632,1525,,-3.0
45632,422,,3.0
45632,1375,,1.0
45632,1376,,3.0
45632,313,,20.0
45632,482,,50.0
45632,1446,,-5.0
45632,1366,,125.0
45632,1374,,0.0
45632,9,,40.0
45632,633,,1.0
45632,182,,30547.0
45632,277,,1.0
45632,1380,,29990.0
30753,1955,,2.0
34414,1955,,2.0
21573,1114,,6.0
21573,1113,,3.0
21573,1124,,0.0
21573,1112,,1.1
21576,1114,,2.0
21576,1112,,0.6
21576,1113,,-2.0
21576,1124,,9.0
23179,1114,,10.0
23179,1112,,1.2
23179,1113,,2.0
23179,1124,,1.0
33315,1114,,-2.0
33315,1112,,1.5
33315,1113,,1.0
33315,1124,,3.0
34205,1113,,3.0
34205,1114,,6.0
34205,1124,,0.0
34205,1112,,1.1
34208,1114,,0.0
34208,1124,,7.0
34208,1112,,0.9
34208,1113,,2.0
2031,1745,,419.0
2031,1735,,414.0
2031,1695,,399.0
2031,1705,,404.0
2031,1725,,424.0
2031,1715,,409.0
2031,1599,,2028.0
2031,1583,,3.0
2034,1725,,425.0
2034,1715,,410.0
2034,1735,,415.0
2034,1745,,420.0
2034,1599,,2031.0
2034,1583,,3.0
2034,1695,,400.0
2034,1705,,405.0
2054,1725,,395.0
2054,1715,,380.0
2054,1735,,385.0
2054,1745,,390.0
2054,1584,,2.0
2054,1599,,2053.0
2054,1695,,370.0
2054,1705,,375.0
2057,1705,,378.0
2057,1725,,398.0
2057,1715,,383.0
2057,1735,,388.0
2057,1745,,393.0
2057,1584,,5.0
2057,1599,,2056.0
2057,1695,,373.0
32250,263,,5000000.0
32250,9,,500000.0
32250,265,,5000000.0
32250,209,,400.0
32250,210,,400.0
32250,208,,400.0
32250,211,,400.0
32250,270,,0.5
32250,271,,0.5
32250,272,,0.5
32250,273,,0.5
32250,274,,0.5
32250,524,,0.75
32250,525,,1.0
32250,552,,4000.0
32250,267,,0.5
32250,269,,0.5
32250,268,,0.5
32250,136,,1.0
32250,479,,200000000.0
32250,484,,0.75
32313,211,,2000.0
32313,208,,2000.0
32313,210,,2000.0
32313,209,,2000.0
32313,552,,4000.0
32313,865,,100000.0
2134,633,,1.0
2134,1632,,13.0
2134,182,,2505.0
2134,277,,1.0
2134,11,,9000.0
2134,48,,7057.0
2134,1639,,3.0
2137,182,,2505.0
2137,277,,4.0
2137,11,,17000.0
2137,48,,21315.0
2137,1639,,3.0
2137,633,,4.0
2137,1632,,13.0
2140,182,,2505.0
2140,277,,2.0
2140,11,,12000.0
2140,48,,12136.0
2140,1639,,3.0
2140,633,,2.0
2140,1632,,12.0
2154,11,,9000.0
2154,48,,7057.0
2154,1639,,3.0
2154,633,,1.0
2154,1632,,2063.0
2154,182,,2505.0
2154,277,,1.0
2157,633,,4.0
2157,1632,,2063.0
2157,182,,2505.0
2157,277,,4.0
2157,11,,17000.0
2157,48,,21315.0
2157,1639,,3.0
2160,11,,12000.0
2160,48,,12136.0
2160,1639,,3.0
2160,633,,2.0
2160,1632,,2017.0
2160,182,,2505.0
2160,277,,2.0
2280,1631,,1250.0
2280,1635,,1.4
2280,15,,10.0
2280,49,,15.0
2280,1634,,0.2
2280,1633,,0.15
2280,1636,,1.2
2409,49,,200.0
2409,1643,,300.0
2409,1642,,1000.0
2409,709,,2268.0
2409,1632,,2016.0
2409,15,,800.0
2409,1644,,5.0
2409,1645,,1.0
2426,1643,,300.0
2426,1642,,1000.0
2426,709,,2310.0
2426,1632,,13.0
2426,15,,800.0
2426,1644,,5.0
2426,1645,,1.0
2426,49,,200.0
2429,1642,,1000.0
2429,1632,,2063.0
2429,15,,800.0
2429,1644,,5.0
2429,1645,,1.0
2429,49,,200.0
2429,1643,,300.0
2429,709,,2267.0
2432,1645,,1.0
2432,49,,200.0
2432,1643,,300.0
2432,1642,,1000.0
2432,1632,,12.0
2432,709,,2073.0
2432,15,,800.0
2432,1644,,5.0
2449,1642,,1000.0
2449,1632,,2016.0
2449,15,,800.0
2449,1644,,5.0
2449,1645,,1.0
2449,49,,200.0
2449,1643,,300.0
2449,709,,2073.0
2452,1645,,1.0
2452,49,,200.0
2452,1643,,300.0
2452,1642,,1000.0
2452,709,,2286.0
2452,1632,,2014.0
2452,15,,800.0
2452,1644,,5.0
2469,1632,,2015.0
2469,15,,800.0
2469,49,,200.0
2472,1632,,2063.0
2472,15,,700.0
2472,49,,500.0
2492,49,,200.0
2492,1632,,13.0
2492,15,,800.0
2535,15,,700.0
2535,49,,500.0
2535,1632,,2014.0
2552,1639,,1.0
2552,1638,,0.5
2552,1632,,12.0
2552,15,,700.0
2552,49,,3600.0
2555,1639,,1.0
2555,1638,,0.5
2555,1632,,2015.0
2555,15,,700.0
2555,49,,3600.0
2286,1641,,5.0
2286,1640,,5.0
2306,1640,,5.0
2306,1641,,5.0
2346,1640,,60000.0
2346,1641,,60000.0
2366,1641,,60000.0
2366,1640,,60000.0
2389,1640,,400.0
2389,1641,,400.0
2867,1640,,1200000.0
2867,1641,,1200000.0
3697,1640,,7200.0
3697,1641,,7200.0
9834,1640,,60000.0
9834,1641,,60000.0
9840,1641,,7200.0
9840,1640,,7200.0
19658,525,,1.0
19658,1075,1,
19658,278,1,
19658,281,100000,
19658,422,1,
19658,612,,0.0
19658,613,,0.0
19658,644,1,
19658,108,35,
19658,118,-10,
19658,122,,1.0
19658,137,56,
19658,204,,1.0
19658,277,1,
19658,9,10,
19658,37,1000,
19658,70,,3000.0
35828,2218,,5.0
35828,2219,,5.0
35828,2216,,5.0
35828,564,,65.0
35828,2244,,1.0
35828,2055,,100000.0
35828,2217,,2.0
35828,211,,500.0
35828,210,,500.0
35828,209,,500.0
35828,192,,8.0
35828,76,,350000.0
35828,552,,50000.0
35828,2113,,0.0
35828,2114,,0.0
35828,2253,,0.0
35828,479,,999999999999.0
35828,2115,,0.0
35828,208,,500.0
35828,2036,,4000.0
35828,55,,3600000.0
35828,2116,,0.0
35828,2135,,0.0
35828,2045,,0.0
35828,2112,,0.0
35828,283,,7500.0
35828,11,,1900000.0
35828,48,,30000.0
35828,271,,0.8
35828,9,,5760000.0
35828,1200,,100.0
35828,1199,,100.0
35828,1259,,0.63
35828,1261,,0.63
35828,1262,,0.25
35828,1271,,125.0
35828,113,,0.8
35828,111,,0.8
35828,109,,0.8
35828,110,,0.8
35828,482,,160000.0
35828,1178,,100.0
35828,267,,0.8
35828,268,,0.8
35828,269,,0.8
35828,270,,0.8
35828,524,,1.0
35828,2035,,4000.0
35828,273,,0.8
35828,274,,0.8
35828,484,,1.0
35828,136,,1.0
35828,2034,,4000.0
35828,265,,5760000.0
35828,1137,,3.0
35828,1132,,400.0
35828,1547,,2.0
35828,101,,2.0
35828,263,,7200000.0
35828,272,,0.8
35828,14,,4.0
35828,13,,4.0
35828,12,,2.0
35828,2056,,4.0
35888,1298,,1657.0
35888,50,,15000.0
35888,2110,,0.0
35888,2109,,0.0
35888,2108,,1136.0
35888,30,,450000.0
35891,1300,,1406.0
35891,30,,150000.0
35891,2110,,864.0
35891,2109,,12.0
35891,1298,,1657.0
35891,2334,,1.0
35891,2431,,1.0
35891,1299,,1404.0
35891,50,,3000.0
35891,2108,,1136.0
35894,1300,,1406.0
35894,1299,,1404.0
35894,1298,,1657.0
35894,2431,,1.0
35894,2110,,720.0
35894,2109,,10.0
35894,2108,,1136.0
35894,2334,,1.0
35894,30,,350000.0
35894,50,,3000.0
35911,1298,,1657.0
35911,30,,50000.0
35911,50,,4000.0
35914,30,,50000.0
35914,50,,4000.0
35914,1298,,1657.0
35931,833,,-4.8
35931,54,,50000.0
35931,6,,500.0
35931,1298,,1657.0
35931,9,,40.0
35931,73,,10000.0
35931,30,,200000.0
35931,50,,1500.0
35934,1298,,1657.0
35934,6,,500.0
35934,50,,1500.0
35934,833,,-4.8
35934,54,,50000.0
35934,9,,40.0
35934,73,,10000.0
35934,30,,200000.0
35937,1298,,1657.0
35937,6,,400.0
35937,2044,,25000.0
35937,30,,150000.0
35937,50,,2000.0
35937,68,,40.0
35937,87,,4000.0
35937,182,,37797.0
35937,277,,1.0
35937,9,,40.0
35937,73,,10000.0
35951,1298,,1657.0
35951,6,,200.0
35951,1029,,100.0
35951,1030,,100.0
35951,182,,37798.0
35951,277,,1.0
35951,158,,100000.0
35951,54,,100000.0
35951,9,,40.0
35951,73,,10000.0
35951,30,,50000.0
35951,50,,1000.0
35951,1027,,100.0
35951,1028,,100.0
35954,1795,,0.01
35954,182,,37798.0
35954,6,,200.0
35954,1298,,1657.0
35954,604,,1400.0
35954,128,,1.0
35954,277,,1.0
35954,54,,100000.0
35954,158,,50000.0
35954,30,,50000.0
35954,50,,1000.0
35954,848,,-5.0
35954,847,,5.0
35954,596,,4.0
35954,547,,4.0
35954,9,,40.0
35954,73,,10000.0
35957,1795,,0.01
35957,128,,1.0
35957,277,,1.0
35957,182,,37798.0
35957,6,,200.0
35957,1298,,1657.0
35957,50,,1500.0
35957,848,,-5.0
35957,847,,5.0
35957,596,,4.0
35957,547,,4.0
35957,604,,1400.0
35957,9,,40.0
35957,73,,10000.0
35957,30,,50000.0
37142,1298,,1657.0
37159,1300,,1406.0
37159,2594,,-2.4
37159,2595,,0.0
37159,2593,,0.0
37159,1153,,150.0
37159,277,,1.0
37159,1544,,1.0
37159,2358,,1.0
37159,2355,,1.0
37159,2356,,1.9
37159,2357,,2.1
37159,1298,,1657.0
37159,1299,,1404.0
37159,422,,1.0
37159,2334,,1.0
37159,182,,26252.0
37159,9,,40.0
37159,2095,,40.0
37159,2096,,4.0
37159,1547,,2.0
37162,2357,,2.1
37162,2594,,0.0
37162,2595,,0.0
37162,2593,,-20.0
37162,1300,,1406.0
37162,182,,26252.0
37162,277,,1.0
37162,1544,,1.0
37162,2358,,1.0
37162,2355,,1.0
37162,2356,,1.9
37162,1298,,1657.0
37162,1299,,1404.0
37162,422,,1.0
37162,2334,,1.0
37162,1547,,2.0
37162,9,,40.0
37162,1153,,100.0
37162,2095,,32.0
37162,2096,,3.2
37165,2594,,-2.4
37165,2595,,0.0
37165,2593,,-24.0
37165,1300,,1406.0
37165,277,,1.0
37165,1544,,1.0
37165,2358,,1.0
37165,2355,,1.0
37165,2356,,1.9
37165,2357,,2.1
37165,422,,2.0
37165,1298,,1657.0
37165,1299,,1404.0
37165,2334,,1.0
37165,182,,26252.0
37165,1547,,3.0
37165,9,,40.0
37165,1153,,150.0
37165,2095,,40.0
37165,2096,,4.0
37179,2594,,-2.4
37179,2595,,0.0
37179,2593,,-24.0
37179,277,,1.0
37179,1544,,1.0
37179,2358,,1.0
37179,2355,,1.0
37179,2356,,1.9
37179,2357,,2.1
37179,1298,,1657.0
37179,1299,,1404.0
37179,2334,,1.0
37179,182,,26252.0
37179,9,,40.0
37179,1153,,150.0
37179,2095,,40.0
37179,2096,,4.0
37179,422,,2.0
37179,1547,,4.0
37182,2355,,1.0
37182,2356,,1.9
37182,2357,,2.1
37182,2594,,0.0
37182,2595,,-12.0
37182,2593,,-24.0
37182,422,,2.0
37182,2334,,1.0
37182,182,,26252.0
37182,277,,1.0
37182,1544,,1.0
37182,2358,,1.0
37182,1298,,1657.0
37182,1299,,1404.0
37182,1153,,150.0
37182,2095,,32.0
37182,2096,,3.2
37182,1547,,4.0
37182,9,,40.0
37185,2096,,6.4
37185,422,,2.0
37185,1298,,1657.0
37185,1547,,2.0
37185,9,,40.0
37185,1153,,150.0
37185,2095,,40.0
37199,2095,,40.0
37199,2096,,6.4
37199,422,,2.0
37199,1298,,1657.0
37199,1547,,3.0
37199,9,,40.0
37199,1153,,150.0
37202,1298,,1657.0
37202,1547,,3.0
37202,9,,40.0
37202,1153,,100.0
37202,2095,,32.0
37205,1298,,1657.0
37205,9,,40.0
37205,1153,,150.0
37205,2095,,40.0
37205,422,,2.0
37205,1547,,3.0
37222,277,,1.0
37222,1153,,100.0
37222,1299,,1404.0
37222,1300,,1406.0
37222,2442,,-30.0
37222,2355,,1.0
37222,2356,,1.2
37222,2358,,1.0
37222,2357,,1.2
37222,182,,26252.0
37222,1298,,1657.0
37222,2334,,1.0
37222,1547,,2.0
37222,9,,40.0
37222,1544,,1.0
37225,2334,,1.0
37225,327,,35.0
37225,1298,,1657.0
37225,1547,,2.0
37225,9,,40.0
37225,1153,,100.0
37225,1544,,1.0
37225,422,,2.0
37248,2357,,1.2
37248,182,,26252.0
37248,277,,1.0
37248,1153,,100.0
37248,1299,,1404.0
37248,1300,,1406.0
37248,1298,,1657.0
37248,2438,,30.0
37248,2439,,30.0
37248,2355,,1.0
37248,2356,,1.2
37248,2358,,1.0
37248,2334,,1.0
37248,1547,,3.0
37248,9,,40.0
37248,1544,,1.0
37268,2449,,-20.0
37268,1299,,1404.0
37268,2356,,1.2
37268,2358,,1.0
37268,2357,,1.2
37268,182,,26252.0
37268,277,,1.0
37268,1153,,100.0
37268,1298,,1657.0
37268,2439,,30.0
37268,2438,,30.0
37268,2355,,1.0
37268,1547,,4.0
37268,9,,40.0
37268,1544,,1.0
37268,2334,,1.0
37285,1299,,1404.0
37285,717,,0.54
37285,182,,26252.0
37285,277,,1.0
37285,1544,,1.0
37285,1298,,1657.0
37285,2355,,1.0
37285,2356,,1.06
37285,2358,,1.0
37285,2357,,1.12
37285,9,,40.0
37285,1153,,150.0
37285,422,,2.0
37285,2334,,1.0
37285,1547,,4.0
41424,1544,,1.0
41424,1299,,1404.0
41424,1300,,1406.0
41424,9,,40.0
41424,717,,0.52
41424,1153,,100.0
41424,1547,,2.0
41424,182,,26252.0
41424,277,,1.0
41424,1298,,1657.0
41424,2334,,1.0
41424,2355,,1.0
41424,2356,,1.06
41424,2358,,1.0
41424,2357,,1.12
41427,1299,,1404.0
41427,1300,,1406.0
41427,717,,0.54
41427,1153,,150.0
41427,1547,,2.0
41427,182,,26252.0
41427,277,,1.0
41427,1544,,1.0
41427,2355,,1.0
41427,2356,,1.06
41427,2358,,1.0
41427,2357,,1.12
41427,9,,40.0
41427,422,,2.0
41427,1298,,1657.0
41427,2334,,1.0
43714,2593,,-20.0
43714,1300,,1406.0
43714,2358,,1.0
43714,2355,,1.0
43714,2356,,1.9
43714,2357,,2.1
43714,2594,,-2.0
43714,2595,,0.0
43714,1547,,3.0
43714,422,,1.0
43714,2334,,1.0
43714,182,,26252.0
43714,277,,1.0
43714,1544,,1.0
43714,1298,,1657.0
43714,1299,,1404.0
43714,1153,,100.0
43714,9,,40.0
43717,1300,,1406.0
43717,2355,,1.0
43717,2356,,1.9
43717,2357,,2.1
43717,2594,,-2.4
43717,2595,,0.0
43717,2593,,-24.0
43717,422,,2.0
43717,2334,,1.0
43717,182,,26252.0
43717,277,,1.0
43717,1544,,1.0
43717,2358,,1.0
43717,1298,,1657.0
43717,1299,,1404.0
43717,1153,,150.0
43717,9,,40.0
43717,1547,,3.0
43720,2593,,-20.0
43720,1300,,1406.0
43720,2358,,1.0
43720,2355,,1.0
43720,2356,,1.9
43720,2357,,2.1
43720,2594,,-2.0
43720,2595,,0.0
43720,1547,,3.0
43720,422,,1.0
43720,2334,,1.0
43720,182,,26252.0
43720,277,,1.0
43720,1544,,1.0
43720,1298,,1657.0
43720,1299,,1404.0
43720,1153,,100.0
43720,9,,40.0
43734,1300,,1406.0
43734,2595,,0.0
43734,2593,,-24.0
43734,1544,,1.0
43734,2358,,1.0
43734,2355,,1.0
43734,2356,,1.9
43734,2357,,2.1
43734,2594,,0.0
43734,9,,40.0
43734,1547,,2.0
43734,422,,2.0
43734,2334,,1.0
43734,182,,26252.0
43734,277,,1.0
43734,1298,,1657.0
43734,1299,,1404.0
43734,1153,,150.0
43860,2595,,0.0
43860,2593,,-20.0
43860,1300,,1406.0
43860,1544,,1.0
43860,2358,,1.0
43860,2355,,1.0
43860,2356,,1.9
43860,2357,,2.1
43860,2594,,0.0
43860,9,,40.0
43860,1547,,2.0
43860,422,,1.0
43860,2334,,1.0
43860,182,,26252.0
43860,277,,1.0
43860,1298,,1657.0
43860,1299,,1404.0
43860,1153,,100.0
43863,2594,,-2.4
43863,2595,,0.0
43863,2593,,0.0
43863,1300,,1406.0
43863,277,,1.0
43863,1544,,1.0
43863,2358,,1.0
43863,2355,,1.0
43863,2356,,1.9
43863,2357,,2.1
43863,1153,,150.0
43863,9,,40.0
43863,1547,,2.0
43863,422,,2.0
43863,2334,,1.0
43863,182,,26252.0
43863,1298,,1657.0
43863,1299,,1404.0
43866,1300,,1406.0
43866,2356,,1.9
43866,2357,,2.1
43866,2594,,-2.4
43866,2595,,0.0
43866,2593,,0.0
43866,2334,,1.0
43866,182,,26252.0
43866,277,,1.0
43866,1544,,1.0
43866,2358,,1.0
43866,2355,,1.0
43866,1298,,1657.0
43866,1299,,1404.0
43866,1153,,150.0
43866,9,,40.0
43866,1547,,2.0
43866,422,,2.0
43880,2593,,-20.0
43880,1300,,1406.0
43880,2358,,1.0
43880,2355,,1.0
43880,2356,,1.9
43880,2357,,2.1
43880,2594,,0.0
43880,2595,,0.0
43880,1547,,2.0
43880,422,,1.0
43880,2334,,1.0
43880,182,,26252.0
43880,277,,1.0
43880,1544,,1.0
43880,1298,,1657.0
43880,1299,,1404.0
43880,1153,,100.0
43880,9,,40.0
43883,2595,,0.0
43883,2593,,-20.0
43883,1300,,1406.0
43883,1544,,1.0
43883,2358,,1.0
43883,2355,,1.0
43883,2356,,1.9
43883,2357,,2.1
43883,2594,,0.0
43883,9,,40.0
43883,1547,,2.0
43883,422,,1.0
43883,2334,,1.0
43883,182,,26252.0
43883,277,,1.0
43883,1298,,1657.0
43883,1299,,1404.0
43883,1153,,100.0
43886,2594,,0.0
43886,2595,,-12.0
43886,2593,,0.0
43886,1300,,1406.0
43886,277,,1.0
43886,1544,,1.0
43886,2358,,1.0
43886,2355,,1.0
43886,2356,,1.9
43886,2357,,2.1
43886,1153,,150.0
43886,9,,40.0
43886,1547,,2.0
43886,422,,2.0
43886,2334,,1.0
43886,182,,26252.0
43886,1298,,1657.0
43886,1299,,1404.0
45546,1692,,4.0
45546,2653,,-3.7
45546,1300,,1406.0
45546,2355,,0.1
45546,2356,,1.9
45546,2357,,0.1
45546,2358,,1.0
45546,2593,,-20.0
45546,2595,,0.0
45546,1153,,100.0
45546,1298,,1657.0
45546,1299,,1404.0
45546,1544,,1.0
45546,1547,,3.0
45546,2334,,1.0
45546,9,,40.0
45546,182,,26252.0
45546,277,,1.0
45546,422,,1.0
46485,2356,,1.0
46485,2357,,1.1
46485,2713,,-24.0
46485,422,,2.0
46485,1544,,1.0
46485,1547,,2.0
46485,2334,,1.0
46485,2358,,1.0
46485,1970,,1.0
46485,1153,,150.0
46485,9,,40.0
46485,182,,26252.0
46485,277,,1.0
46485,1300,,1406.0
46488,2357,,1.1
46488,2713,,-20.0
46488,1544,,1.0
46488,1547,,2.0
46488,2334,,1.0
46488,2358,,1.0
46488,1970,,1.0
46488,2356,,1.0
46488,9,,40.0
46488,182,,26252.0
46488,277,,1.0
46488,422,,1.0
46488,1153,,100.0
46488,1300,,1406.0
